CLOSED
Version	1.0
Language	English
Run	1
RunSerial	822
Instrument	TGA Q500 V6.7 Build 203
Module	TGA
InstSerial	0500-0499
Operator	at615
File	C:\TA\Data\TGA\ak794\anders\ZIF8cellulose rods sample2.001
FurnaceType	Standard
Sample	ZIF8 cellulose rods in air s2
Size	1.91300	mg
ProcName
Method	
Comment	
Xcomment	Pan: Platinum
Xcomment	Gas1: Air
Xcomment	Gas2: Air
Xcomment	Balance Gas: Air 40.0 ml/min
Xcomment	Sample Gas: Air 60.0 ml/min
Text	Cellulose rods and zif8 degradation in air. Sample 2
Kcell	1.00000
TempCal	3	pts	20.00	20.00,364.00	356.00,776.00	770.00
InstCalDate	Weight Date 2013-03-01 10:10:44
Controls	Gas 2  Event Off  Sampling 2.0
Nsig	5
Sig1	Time (min)
Sig2	Temperature (°C)
Sig3	Weight (mg)
Sig4	Balance Purge Flow (mL/min)
Sig5	Sample Purge Flow (mL/min)
AirCoolTime	20.0 min
AutoAnalysis	Off
MacroFile
Date	2013-03-11
Time	16:25:15
8.983334 104.3035 1.856750 40.00071 60.00146
9.016666 104.6373 1.855352 39.99448 59.99633
9.050000 104.9701 1.854208 39.99953 60.01024
9.083332 105.3018 1.852850 39.99926 59.98608
9.116668 105.6351 1.851470 39.99948 60.01124
9.150000 105.9681 1.850337 40.00774 59.99609
9.183334 106.3001 1.848950 39.99344 60.00014
9.216666 106.6336 1.848035 39.99482 60.00466
9.250000 106.9680 1.846424 40.00216 59.99070
9.283334 107.3013 1.845107 40.01116 60.00699
9.316666 107.6353 1.843721 39.99072 60.00084
9.350000 107.9681 1.842017 40.00802 60.00200
9.383332 108.2989 1.840326 39.99912 60.00112
9.416668 108.6330 1.839093 40.00268 59.99234
9.450000 108.9658 1.837567 39.99204 60.00717
9.483334 109.2972 1.835703 40.01226 59.98988
9.516666 109.6295 1.834115 39.98250 59.99877
9.550000 109.9631 1.832634 40.01019 60.00930
9.583332 110.2978 1.831479 39.98786 59.99737
9.616668 110.6339 1.830112 39.99714 59.99841
9.650000 110.9661 1.828108 40.00162 60.00212
9.683334 111.2990 1.826537 40.01541 59.99551
9.716666 111.6336 1.825282 39.98822 59.99854
9.750000 111.9664 1.823202 40.01365 60.00238
9.783334 112.2998 1.821411 39.99666 60.00066
9.816666 112.6334 1.820078 39.97821 60.00316
9.850000 112.9685 1.818640 40.01828 60.00486
9.883332 113.3004 1.816134 39.99402 59.99600
9.916668 113.6314 1.813730 39.99521 59.98620
9.950000 113.9632 1.811880 40.01022 60.02324
9.983334 114.2948 1.810151 40.01160 59.98426
10.01667 114.6277 1.808430 39.98322 59.99749
10.05000 114.9616 1.806851 40.01659 60.00074
10.08333 115.2987 1.805330 39.98238 60.01382
10.11667 115.6333 1.803446 40.01462 59.99930
10.15000 115.9663 1.801368 39.98166 59.98162
10.18333 116.3002 1.799101 40.00922 60.01144
10.21667 116.6338 1.796894 39.98968 59.99584
10.25000 116.9659 1.794891 40.01570 60.00658
10.28333 117.2998 1.792758 39.99778 59.99541
10.31667 117.6332 1.790596 39.99833 60.01361
10.35000 117.9679 1.788602 39.99369 59.99149
10.38333 118.2982 1.786265 40.00084 59.99848
10.41667 118.6311 1.784218 39.99660 59.99973
10.45000 118.9638 1.781972 39.99956 59.99541
10.48333 119.2952 1.779738 40.01085 60.01098
10.51666 119.6291 1.777848 40.00232 59.98557
10.55000 119.9611 1.775694 39.99582 60.01645
10.58333 120.2938 1.773174 39.99561 59.98832
10.61667 120.6271 1.771092 39.99617 59.99570
10.65000 120.9615 1.769129 40.00860 60.01466
10.68334 121.2940 1.767067 39.99999 59.99705
10.71666 121.6285 1.764834 39.99999 59.99934
10.75000 121.9640 1.763244 39.99422 60.00066
10.78334 122.2987 1.761162 40.01245 59.98650
10.81666 122.6299 1.758334 39.98798 60.00479
10.85000 122.9612 1.756021 40.01132 60.00117
10.88333 123.2971 1.754795 39.98979 60.00660
10.91667 123.6329 1.752878 40.00308 59.99639
10.95000 123.9635 1.750136 39.99996 59.99844
10.98334 124.2948 1.747923 39.99736 60.00264
11.01666 124.6299 1.746539 39.99798 59.99750
11.05000 124.9628 1.744641 40.00214 59.99720
11.08333 125.2970 1.742813 39.99989 60.00103
11.11667 125.6337 1.741617 40.00478 59.99691
11.15000 125.9679 1.739582 39.99460 60.00769
11.18334 126.2989 1.737204 40.01746 60.00560
11.21666 126.6289 1.734866 39.98839 60.00270
11.25000 126.9606 1.733185 39.99365 59.98886
11.28334 127.2947 1.731833 40.00455 60.00992
11.31666 127.6308 1.730919 40.00456 59.99316
11.35000 127.9608 1.728488 39.99727 59.99470
11.38333 128.2914 1.726436 40.00549 60.00590
11.41667 128.6239 1.725283 39.98694 59.99644
11.45000 128.9604 1.724396 40.00561 59.99912
11.48334 129.2966 1.723534 39.99609 59.99956
11.51666 129.6341 1.722696 40.00868 60.00566
11.55000 129.9705 1.721361 39.99950 59.99166
11.58333 130.2990 1.719002 39.99040 60.01116
11.61667 130.6307 1.717783 40.00319 59.99410
11.65000 130.9651 1.716984 40.00094 60.00360
11.68334 131.2969 1.715534 40.00447 60.00702
11.71666 131.6310 1.714655 39.99980 59.99125
11.75000 131.9654 1.713918 39.99844 59.99973
11.78334 132.3000 1.713375 40.00105 60.00117
11.81666 132.6369 1.712951 39.99510 60.00219
11.85000 132.9692 1.711512 39.99710 59.99253
11.88333 133.2977 1.709367 39.99906 60.01020
11.91667 133.6304 1.709125 40.01237 59.98996
11.95000 133.9627 1.708578 39.99560 60.00863
11.98334 134.2961 1.707908 39.99762 59.99429
12.01666 134.6281 1.707009 39.99547 60.00634
12.05000 134.9588 1.705899 40.00300 59.98700
12.08333 135.2959 1.706354 40.00647 60.01592
12.11667 135.6298 1.705646 40.00067 59.98968
12.15000 135.9652 1.705324 39.99630 60.00480
12.18334 136.2978 1.704455 39.99434 59.99945
12.21666 136.6266 1.703188 40.01070 59.99932
12.25000 136.9616 1.703353 39.99627 60.00286
12.28334 137.2996 1.703833 39.98612 59.98344
12.31666 137.6352 1.703528 40.00810 60.01218
12.35000 137.9681 1.702916 40.00693 59.99855
12.38333 138.2992 1.702087 39.99206 60.00020
12.41667 138.6319 1.701753 40.00403 60.00497
12.45000 138.9666 1.701889 40.00215 59.99316
12.48334 139.3004 1.701691 39.99934 60.00988
12.51666 139.6318 1.701040 39.98597 59.98296
12.55000 139.9629 1.700466 40.01944 60.01818
12.58333 140.2954 1.700418 40.00005 59.98282
12.61667 140.6304 1.700728 39.98081 60.00545
12.65000 140.9646 1.700745 40.01694 60.00390
12.68334 141.3023 1.701135 39.99148 59.99625
12.71666 141.6362 1.700714 40.00378 60.00545
12.75000 141.9689 1.700098 39.99946 59.99594
12.78334 142.3026 1.699847 39.99710 60.00729
12.81667 142.6360 1.699927 39.99054 59.98566
12.85000 142.9675 1.699418 39.99967 59.99737
12.88333 143.2999 1.699188 40.02192 60.02027
12.91667 143.6305 1.698623 39.99738 59.98734
12.95000 143.9625 1.698394 39.98524 60.00460
12.98334 144.2938 1.698223 40.00425 59.99239
13.01666 144.6284 1.698636 40.00035 60.00544
13.05000 144.9629 1.698695 39.98809 59.99365
13.08333 145.2950 1.698034 40.01782 60.00635
13.11667 145.6298 1.698422 40.00784 59.99800
13.15000 145.9688 1.699064 39.98056 59.99722
13.18333 146.3008 1.698604 40.00770 60.00302
13.21666 146.6320 1.697826 40.00220 60.01100
13.25000 146.9657 1.698056 40.00252 59.99876
13.28334 147.2996 1.698109 39.99271 59.98891
13.31667 147.6317 1.697906 40.02060 60.00051
13.35000 147.9642 1.697476 39.98062 59.99735
13.38333 148.2940 1.697002 40.00652 60.00326
13.41667 148.6278 1.697242 39.99284 59.99598
13.45000 148.9626 1.697558 40.00482 60.00821
13.48334 149.2987 1.697993 39.99988 59.99710
13.51666 149.6324 1.697634 39.99447 60.00111
13.55000 149.9660 1.697632 40.00485 60.00387
13.58333 150.3008 1.697525 39.99929 59.99002
13.61667 150.6326 1.697194 39.99770 60.00419
13.65000 150.9632 1.696833 39.99961 60.00615
13.68333 151.2956 1.696681 40.00076 60.00309
13.71666 151.6269 1.696489 39.99985 59.99930
13.75000 151.9566 1.696015 40.00434 59.98824
13.78334 152.2870 1.695727 39.99805 60.01048
13.81667 152.6215 1.696097 39.99725 59.99984
13.85000 152.9614 1.697401 40.00600 59.99321
13.88333 153.2981 1.697590 39.99526 60.00532
13.91667 153.6305 1.696732 40.00220 59.98846
13.95000 153.9631 1.696289 40.00388 59.99930
13.98334 154.2930 1.695817 39.99524 60.01360
14.01666 154.6263 1.696085 39.99671 60.00064
14.05000 154.9586 1.695928 40.00457 59.98410
14.08333 155.2948 1.696555 40.00155 60.01270
14.11667 155.6268 1.696232 39.99166 59.99346
14.15000 155.9597 1.696009 40.00623 60.00260
14.18333 156.2917 1.695908 39.99235 59.99962
14.21666 156.6192 1.694916 40.00279 60.00866
14.25000 156.9520 1.694944 39.99605 59.99106
14.28334 157.2882 1.695712 40.00090 60.00309
14.31667 157.6278 1.696755 39.99973 59.99836
14.35000 157.9630 1.696428 40.01112 60.00000
14.38333 158.2986 1.696398 39.98744 60.00764
14.41667 158.6308 1.695716 40.00965 59.98834
14.45000 158.9573 1.694759 39.99158 60.00462
14.48334 159.2879 1.694458 40.00404 59.99510
14.51666 159.6174 1.694472 39.99544 60.01099
14.55000 159.9490 1.694398 39.99883 59.98950
14.58333 160.2814 1.694536 40.01076 60.00374
14.61667 160.6170 1.695108 39.99692 59.99440
14.65000 160.9534 1.695551 40.01978 60.00476
14.68333 161.2901 1.695712 39.97240 59.99856
14.71666 161.6238 1.695296 40.02190 59.99122
14.75000 161.9598 1.695532 39.98476 60.00836
14.78334 162.2932 1.695332 39.99850 60.00650
14.81667 162.6251 1.694911 39.99939 59.99038
14.85000 162.9575 1.694873 40.00140 60.01578
14.88333 163.2881 1.694474 40.00481 59.99541
14.91667 163.6184 1.694197 40.00133 59.98760
14.95000 163.9502 1.694156 39.98496 59.99988
14.98334 164.2826 1.694163 40.00262 60.00500
15.01666 164.6168 1.694644 39.99556 59.99989
15.05000 164.9517 1.694809 40.00500 59.99628
15.08333 165.2825 1.694136 40.00813 59.99780
15.11667 165.6134 1.693740 39.99598 60.01084
15.15000 165.9481 1.694057 40.00804 59.99154
15.18333 166.2843 1.694687 40.00105 60.01006
15.21666 166.6198 1.694708 39.99875 59.99044
15.25000 166.9566 1.695207 40.01008 59.99744
15.28334 167.2942 1.695320 39.98342 59.99830
15.31667 167.6212 1.694018 40.02429 60.01552
15.35000 167.9492 1.693116 39.97342 59.99086
15.38333 168.2784 1.693034 39.99572 60.00262
15.41667 168.6094 1.692951 40.00271 59.99260
15.45000 168.9418 1.693381 40.00242 60.01056
15.48334 169.2769 1.693756 40.00137 59.98938
15.51666 169.6084 1.693212 40.00513 60.01215
15.55000 169.9399 1.693092 40.00088 59.99640
15.58333 170.2771 1.693884 40.00064 59.99963
15.61667 170.6162 1.694368 39.99960 60.00535
